Why Real Stablecoins Don't Pay Yield | Interview w James & Marco at USDM | Dose of Alpha - Ep. 16
Time	Subtitle	Machine Translation
44:02	together similar to how angels will you know um replace venture in some capacity	エンジェル投資家がベンチャーキャピタルをある程度置き換えるのと同様に、ブートストラップして一緒に参加できるようにします。
44:07	but decentralizing access to cool deal flow that's high yield opportunity and I	高利回りの機会であるクールな取引の流れへのアクセスを分散化します。
44:11	I think the pipeline's looking good >> yeah from a from a category perspective	パイプラインは良好に見えます。 カテゴリの観点からは、
44:14	we're looking at isolated money markets uh obvious we probably going to do a	孤立したマネーマーケットを検討しています。おそらく、
44:18	game with uh indigo potentially looking at like other types of CD DP mechanics	Indigo とゲームを作成し、 他のタイプの CD DP メカニズムも検討する可能性があります
44:23	as well. Um, uh, DEXes would that allow for like rehypothecation. So like unis	。 えっと、DEXは 再担保を可能にするのでしょうか。 つまり、Unis
44:29	swap v4 style approach where the capital can be sitting in an LP position and	Swap v4 スタイルのアプローチのように、資本を LP ポジションに置いておき、
44:34	then earning uh on on a money market behind the scenes so it it can juice the	舞台裏でマネーマーケットで収益を得ることで、
44:39	yields high enough so it makes sense to put in a DEX. Um, I think like	利回りを十分に高め、 DEX に投資する意味を持たせることができるのです。 ええと、間違いなく
44:44	definitely a launchpad. I know we've been going back and forth on that. Like	発射台だと思います。 その件については、これまで何度も議論を重ねてきたことは承知しています。
44:48	some if we're doing like, you know, four or five different potential new	例えば、来年TGESを搭載する可能性のある4つか 5つの異なる新しい
44:51	primitives that are going to have TGES in the next year, we gota we got to have	プリミティブを開発する場合 、
44:54	an awesome launchpad. Um some of these we're going to put out as uh like RFPs	素晴らしいローンチパッドが必要になります。 ええと、これらのうちいくつかは RFP（提案依頼書）として公開する予定で、すでに何人かの方が
44:58	and some of them some people have already kind of like raised their hand.	手を挙げてくださっています。 オン
45:01	I think uh onchain insurance and reinsurance is something that's like	チェーン保険と 再保険は、
45:06	pinnacle the whole entire industry needs and and you know people have been like	業界全体が必要としている頂点のようなものだと思いますし、 人々は長い間
45:10	working on this for a while. Uh we did a project uh re previously with um red.xyz	これに取り組んできました。 ええと、 以前red.xyzとプロジェクトを行ったのですが、
45:16	and they're cranking and killing it, but there's that's just like one sliver of	彼らはそれを大成功させていますが、それは
45:20	the potentiality of like insurance and reinsurance. And I know Eric, you've	保険や再保険の可能性のほんの一端に過ぎません 。 エリック、君も
45:25	done a ton on kind of like this as restaking style approach of insurance as	保険の再設定というアプローチに関して、これと似たようなことをたくさんやってきたよね
45:29	well. So there's some like cool mechanics that have been theoretical but	。 つまり、
45:33	now can like come to the table and stake your ADA for potential reinsurance yield	これまで理論上のものだったクールな仕組みがいくつかあり、テーブルに着いて 潜在的な再保険利回りのためにADAを賭けたり、
45:38	or stake you know your dollars in a junior trunch or you can so we'll come	ジュニア・トランシュにドルを賭けたりすることができます。つまり、これまで
45:41	up with some like really interesting um mechanics that previously will be	-
45:46	theoretical but now start to approach it um what else the other big one is like	理論上のものだった非常に興味深い仕組みをいくつか考案し、アプローチを開始することができます。他に何が 大きなものでしょうか。
45:51	insurance and then it would be fixed rate interest so pendle or pendleike	保険のようなもので、固定 金利です。ペンドルまたはペンドルのような
45:54	type of implementation there's a project uh that talking to on how to turn uh you	実装です。
46:01	know existing money markets or variable rate money markets into fixed rate yield	既存のマネーマーケットまたは変動金利マネー マーケットを固定金利利回りの
46:05	opportunities. So fixed rate yield with insurance you're getting into a point	機会に変える方法について話しているプロジェクトがあります。 つまり、 保険付きの固定利回りでは、歴史的に
46:09	where you are so there's three big major things that block traditional finance	伝統的な金融を阻害してきた3つの大きな要因、つまり
46:13	historically which was regulation security and fixed rates. That's when	規制、 セキュリティ、固定金利という点にたどり着きます。 そういう時に
46:17	the big capital can come in. So you know piling that on uh together we're we're	大口資本が投入されるんです。つまり、 それらを積み重ねていくと、
46:21	looking at those same type of strategies. It's not just access and	同じような 戦略を検討しているわけです。 アクセスや
46:24	rails. there has to be something there that feels secure that has a lot of	レールだけの問題ではない。 そこには、 安心感があり、多額の
46:29	capital in it and it it starts the ball rolling and then of course we're playing	資金が投入されている何かが必要で、それが物事を始動させるきっかけとなり、 そしてもちろん、私たちは、
46:32	with um there's a lot of like a lot of like hotness around this AI narrative as	このAIの物語の周りにも非常に多くの熱狂があるという点にも取り組んでいます
46:38	well. So Agentic Finance, Agentic Wallets, there's a there's a lot of	。 つまり、Agentic Finance、Agentic Walletsなど、そこにはたくさんの
46:42	games to be played there and um there was a cool project uh agent to agent and	ゲームがあり、エージェント同士の クールなプロジェクトもありました。それは
46:47	that was at Draper uh who is submitting and going through the process to bring	Draperで行われ、
46:51	X42 to Cardano and and that's awesome, right? So because like once you get into	X42をCardanoに導入するための申請と手続きを進めているのですが、それは素晴らしいことですよね ？ つまり、
46:55	that standard that means every single DAP and every single token can get	その標準規格に一度組み込まれると、すべての DAPとすべてのトークンが
46:58	involved with a agent expandments and and X42 into a new internet standard. So	エージェント拡張や X42に関与し、新しいインターネット標準規格に参加できるようになるということです。 では、
47:03	those are >> what project was that?	それらは一体 どのプロジェクトだったのでしょうか？
47:05	>> Oh shoot I think it was called agent to agent but it's uh that was their that	ああ、しまった、確かエージェント・トゥ・エージェントって呼ばれてたと思うんだ けど、えっと、それが彼らの
47:09	was their public name. >> Msumi and Sakosumi. I think those are	正式名称だったんだ。 ムスミとサコスミ。 その
47:12	the two names. Apologies if I'm not saying them right but uh uh they're	2つの名前だと思います。 正しく発音できていなかったら申し訳ないのですが、えーっと、彼らは
47:16	doing X42 stuff right now. >> Yes. So there's two companies doing that	今X42関連のことをやっているんです。 はい。 つまり、カルダノ上でそれを行っている企業が2社あるということですね
47:19	on Cardano, right? So the the company was called agent dynamics uh and they're	？ その会社は エージェントダイナミクスと呼ばれ、
47:23	agent to aagent.xyz is their URL and they're going through the x42 I don't	URLはエージェントからエージェント.xyzで、 x42 を経由していました。
47:30	know if they're help that was one of the questions in the feedback of the pitch	彼らが助けているかどうかはわかりませんが、 ピッチコンペのフィードバックの質問の 1 つは、
47:33	competition is is this competitive or is this cooperative and it seemed to be uh	これは競争的か 協力的かということでしたが、
47:38	more cooperative than competitive like one was more of like a B2B style play	競争的というよりは協力的であるように見えました。 一方は B2B スタイルのプレイのようで、
47:42	and this was almost like more of like a a B TOC style play. I think there's a	こちらは B TOC スタイルのプレイのようでした。
47:46	lot of opportunity there and where they started to kind of like drip on this is	そこには多くのチャンスがあると思いますし、彼らが少しずつ展開し始めたのは、
47:50	like a really like highlevel um idea. This isn't my idea. This is like apology	本当に高度なアイデアだったと思います。 これは私のアイデアではありません。 これは、
47:56	you know from the network state. He talks about early internet right and	ネットワークの状態から得られる謝罪のようなものです。 彼は 初期のインターネットについて話していますが、
47:59	when he talks about early internet I I'll bring it back. It'll make sense in	彼が初期のインターネットについて話すとき、私はそれを持ち帰ります 。 すぐにわかると思いますが、
48:02	a second that that the early internet speedrun regulation right so they had to	初期のインターネットの スピードラン規制は、
48:06	come up with a new way to do regulation called cloud regulation. And my inkling	クラウド規制と呼ばれる新しい規制方法を考案する必要があったのです。 そして、
48:11	on this agent to agent XYZ is kind of what agent do you pay? How do you pay	このエージェントからエージェントXYZへの私の直感的な質問は、どの エージェントに報酬を支払っているのか、ということです。 支払い方法は
48:16	it? Why do you pay it? And what is their reputation score, right? Do we need	？ なぜ支払うのですか？ そして、彼らの 評判スコアはどうでしょうか？ Oracleベースの配信
48:20	smart contracts and escrow for oraclebased delivery? Or is it going to	には、スマートコントラクトとエスクローが必要でしょうか ？ それとも、
48:24	be like a Yelp style, you know, five-star rec reputation score with	Yelpのような、
48:28	reviews, right? Cuz like I go on X42, I have my my bot buy from your bot. What	レビュー付きの5つ星評価の評判スコアみたいなものになるのかな？ だって、私がX42に行くとき、私の ボットがあなたのボットから商品を買うようにしているから。 もし期待通りの成果が得られなかったらどうなるのか
48:33	if it doesn't deliver? And how do you how do you handle that whole entire	？ では、 そのプロセス全体をどのように処理するのですか
48:36	process? How do you do chargebacks? Exactly. Exactly. So I think there's	？ チャージバックはどのように処理するのですか？ その通り。 その通り。 ですから、
48:40	like a lot of opportunity in that in terms of cloud regulation escrow. We	クラウド規制エスクローという観点から見ると、そこには大きなチャンスがあると思います。
48:44	don't have a like a standard game on like I make an X42 payment. What they it	X42の支払いを行うような標準的なゲームはありません。 彼らが提供しないものは、
48:49	doesn't it delivers me in null value right back. What do I do? I complain I	私にとって何の価値もありません 。 私は何をしますか？ 私は不満を言うために手を挙げる
48:52	raise my hand. What's customer support? How does that not get flooded by bots?	。 カスタマーサポートとは何ですか？ どうしてボットによる攻撃を受けないのでしょうか？
48:55	Right. So this uh this idea of cloud regulation on agentto agent commerce I	右。 ですから、エージェント間 取引におけるクラウド規制というこのアイデアは、
48:59	think is is incredibly needed and creative.	非常に必要で 独創的だと思います。
49:02	>> Yeah. We've been asked to share more about yeah what what it is we've been	うん。 私たちは、これまで何をしてきたのかについて、もっと詳しく話してほしいと頼まれました
49:06	doing. Obviously infrastructure audit. We're going to come out with a whole	。 もちろん、インフラ監査は必要だ。 近いうちに詳しい
49:08	bunch of details soon. Um, but I'm going to say obviously our our goal is to	情報をお伝えします。 ええと、もちろん、私たちの 目標 …は
49:11	bring a quarter billion dollars in TVL to Cardono. Uh, we're going to do it.	カルドノに2億5000万ドルのTVLをもたらすことです。 ええ、やりますよ。
49:15	Part of the path we're doing this I'm going to call B2B4C.	私たちがこの取り組みを進めている過程の一部を、私は B2B4Cと呼ぶことにします。
49:19	Um, the deal sizes that are big enough to move the needle are B2B type business	ええと、大きな影響を与えるほどの規模の取引というのは、 B2Bタイプのビジネス
49:25	deals. But the goal of using crypto and Cardono and decentralization is to make	取引ですね。 しかし、暗号通貨やCardono、分散化を利用する目的は、
49:30	those deals available for retail for individual people and businesses can	個人や企業が
49:34	participate and individuals can participate and all of it's available.	参加できる小売取引を可能にし、個人も 参加できるようにすることです。
49:37	And what I love, like the vision of this, why it expands bigger than a4	そして私が気に入っているのは、 このビジョン、なぜこれが40億ドル以上に拡大するのか
49:41	billion dollars, why this can change the world is all it takes is getting each	、なぜこれが 世界を変えることができるのか、必要なのは各
49:45	business to connect to crypto once. And then you can establish an entire new	企業が一度暗号通貨に接続するだけ、という点です。 そして、
49:48	pipeline of partners, of deal flow, of velocity of capital to that business to	パートナー、取引の流れ、 資本の流通速度といった、ビジネスにとって全く新しいパイプラインを構築することができ、最終的には、
49:53	the point where that one endpoint of their connection to crypto, ideally	理想的にはCardonoを介した暗号通貨とのつながりという一つのエンドポイントだけで、あらゆる
49:56	through Cardono, is all it takes for them to handle business with anybody and	相手 …と
50:01	everybody long term. So, as long as we can start getting more and more	長期的にビジネスを行うことができるようになるのです。 ですから、より多くの
50:04	businesses to make that first touch point, um the the flywheel that comes	企業が最初の 接点を持つようになれば、
50:07	from that is massive. >> Did you got to coin your monopoly term?	そこから生まれる好循環は非常に大きくなります。 独占用語を自分で考案できましたか？
50:10	Your monopoly theory. >> Oh, uh yeah. Yeah. [laughter] Um so, I	あなたの独占理論。 ああ、うん。 うん。 [笑い] ええと、私はこれ
50:14	have won like every game of Monopoly ever, like a lot. And my monopoly	までモノポリーのゲームでほぼすべて勝ったことがあります。 そして、私が子供の頃に資本
50:18	theory, which got me into capitalistic philosophy back when I was a kid, was	主義哲学に興味を持つきっかけとなった独占理論は、「
50:22	whoever makes the most trades wins. Um it is just shots on goals. It's not, oh,	最も多くの取引を行った者が勝つ」というものだった。 ええと、 それは単にゴールへのシュートのことです。 それは、「ああ、
50:26	I have to make more from this trade than my counterparty in the trade. Every	この取引で相手よりも多く稼がなければならない」ということではありません 。 すべての
50:30	trade is a win-win. I didn't have the, you know, um the reading. I'm blanking	取引は双方にとって利益となる。 私は、ええと 、読書をしていませんでした。
50:34	on, uh not Adam Smith, who's the the founder of modern, uh capitalism. Ah,	えっと、アダム・スミスじゃないんだけど、 近代資本主義の創始者って誰だっけ？ ああ、
50:38	anyways, >> lock. [laughter]	とにかく、 ロック。 [笑い]
50:42	Oh, man. Specifically economist. He died only recently. Um anyways, um weird	ああ、もう。 具体的には経済学者。 彼はつい最近亡くなったばかりだ 。 えーっと、とにかく、
50:46	weird that I'm Blake on his name. Anyways, uh before I had all of his	彼の名前にブレイクが入っているのは変な感じがします。 とにかく、えーと、彼が誰であろうと、彼の条件をすべて把握する前に、
50:49	terms, whoever he is, awkwardly. Um I understood that whoever makes the most	気まずい思いをしました。 えっと、私が 理解したところでは、最も多くの取引を行った人が
50:53	trades wins because every trade is a win-win. And so even if you're winning a	勝ち、なぜならすべての取引は双方にとって利益になるから、ということですよね 。 だから、たとえ勝っている
50:56	little bit less than the other person who's winning, if you just keep winning	相手より少し勝率が低くても 、相手
50:59	and making by making more trades than them, it works out. So getting the deal	よりも多くの取引を行い、勝ち続ければ、最終的にはうまくいくのです 。 つまり、取引の
51:02	flow, getting the businesses, getting velocity of money, having a default yes	流れを確保し、ビジネスを獲得し、 資金の流通速度を上げ、
51:06	instead of a default no um and getting smart enough people to do risk analysis	デフォルトで「ノー」ではなく「イエス」となるようにし、 リスク分析を行うのに十分な知識を持った人材を
51:10	to make sure that um bad yeses don't destroy you. Um that's right. This	確保して、悪い「イエス」によって 会社が破滅しないようにするということです。 ええ、その通りです。 これは、
51:15	reminds me of the evolution of trust. If you guys have never played the game,	信頼の進化を思い出させる。 もし 皆さんがこのゲームをプレイしたことがないなら、
51:18	there's a game, it's a flash game, it's old school evolution of trust that goes	これはフラッシュゲームで、 昔ながらの信頼関係の進化を描いたゲームで、
51:22	back and forth and shows like there's like an embedded morality of keeping on	-
51:26	trading, right? But if like you get too many cheaters in the system, the whole	取引を続けることの倫理観が根底にあるようなゲームです。 しかし、 システム内に不正行為者が多すぎると、
51:29	entire system collapses. So the more people that like mirror you and how you	システム全体が崩壊してしまう。 つまり、
51:34	behave like in terms of doing trades, it becomes like this like moral ethos of	トレードを行う際に、あなたの行動を真似る人が増えれば増えるほど、
51:38	like why why being a good person is profitable and sustainable as long but	良い人間であることが 利益になり持続可能であるという道徳的な倫理観のようなものになります。しかし、
51:44	as once you get start to get a bunch of cheaters like in the game then the the	ゲーム内でチーターが大量に発生し始めると、
51:48	kind of thing can devolve if the ratio isn't isn't certain. You can like play	比率が確実でない場合、状況は悪化する可能性があります 。 シミュレーション上で
51:52	with these uh these numbers on the simulation. So, it was Milton Friedman I	これらの数値をいじって遊ぶことができます 。 つまり、私が探していたのはミルトン・フリードマンだったのです
51:56	was looking for. Can't believe I blanked on that. But he he goes into depth about	。 まさかそんなことを思い出せなかったなんて信じられない 。 しかし彼は、鉛筆はサプライチェーンを通じて製造されるため、
51:59	how nobody knows how to build a pencil because pencils are through supply	誰も鉛筆の製造方法を知らないという点について詳しく説明しています
52:03	chain. Somebody grows trees and somebody's a lumberjack and somebody's,	。 誰かが木を育て、 誰かが木こりで、誰かが
52:06	you know, buying the wood and making the shape. Somebody's making lead. Yeah. All	木材を買って 形を整える。 誰かが鉛を作っている。 うん。
52:10	of these are different people and every single one of them knows the pricing of	これらはすべて異なる人物であり、 彼らは皆、自社製品の仕入先への価格設定と、仕入れ先の
52:14	their product to the to their vendors as well as the supplers pricing that	サプライヤーの価格設定を把握しており、価格
52:18	they're buying from and that pricing is the fastest way to relay information.	情報は 情報伝達の最も迅速な手段となっている。
52:21	And I would have loved for him to see what's going on with things like	そして、彼には
52:23	prediction markets where um you are, you know, paying for knowledge in real time	予測市場のようなもので何が起こっているのか、つまり リアルタイムで知識にお金を払うような状況
52:29	and how market makers are struggling in this because like they're constantly	や、マーケットメーカーが
52:32	losing to the people with the inside information. But really that's the	内部情報を持っている人たちに常に負けているために苦戦している様子を見てもらいたかった 。 しかし、実際には、
52:36	purpose of this vehicle for information to flow faster where every single poll	このプラットフォームの目的は、 より速く情報が流通することです。CNNやFoxの世論調査はすべて
52:40	on CNN and uh and Fox is wrong, but every single market on Poly Market is	間違っていますが、 Poly Marketの市場はすべて
52:45	right because now there's money behind it. to the monetization of information	正しいのです 。なぜなら、そこには資金が投入されているからです。 彼が予測し、ますます速くなると言っていた情報の収益化についてですが、
52:49	um which he predicted and said would get faster and faster but we're to a scary	私たち …は
52:53	fast place now. >> Yeah, the volatility on this thing and	今、恐ろしいほど速いところまで来ています。 ええ、この銘柄の変動性と
52:55	the volume that's going to h like is happening is is insane and it's all	取引量はとんでもなく 大きく、しかも全て
52:59	public and then all transparent. We we didn't have that before 24 by7 and um	公開されていて、全て透明です。 24時間365日以前はそんなことはなかったし、
53:04	some of the the inaccuracies or some of the like you know hiccups in the whole	-
53:08	Robin Hood stuff is is really interesting to watch how people are like	ロビンフッド関連の不正確さやちょっとした不具合も、 人々が100万ドルの流動性のような
53:11	making thin liquidity like a million dollars of liquidity and they're	薄い流動性を作り出して
53:16	manipulating the price so that when it pops up on Monday they're attaching	価格を操作し、 月曜日に価格が上昇したときに自分たちの
53:19	their memecoin. Did you see this like micro strategy thing that they did Eric?	ミームコインを付ける様子を見るのは本当に興味深い。 エリック、彼らがやったこのマイクロストラテジーみたいなやつ見た？ 今の
53:22	Did you see that? No. I'll try to explain it.	見た？ いいえ。 説明してみます。
53:25	>> No. >> It's pretty wild. So over the weekend,	いや、かなりすごいよ 。 それで、先週末、
53:27	this past weekend, they some people pushed down the price of Micro Strategy	一部の人が
53:32	on Robin Hood chain to like like 5% of its actual value. Then at that point in	ロビンフッドチェーン上のマイクロストラテジーの価格を 実際の価値の約5％まで押し下げたんです。 そしてその時点で
53:37	time, they paired it with their memecoin on a liquidity pool. So when Monday	、彼らはそれを自分たちのミームコインと組み合わせ、 流動性プールに上乗せした。 それで月曜日になって、
53:41	happened and people came in and were like, "Wait a second, it's Micro	人々がやって来て 「ちょっと待って、マイクロ
53:44	Strategy 95% down." They bonded it with their coin. And so Micro Strategy came	ストラテジーの株価が95%も下がってるよ」と言ったんです。 彼らはそれを 自分たちのコインと結びつけた。 こうしてマイクロストラテジーは
53:48	back up to like parody, but it also brought up their memecoin that they were	パロディのような形で再び登場したが、同時に 彼らが
53:51	programmatically dumping. So it's just like this crazy game. It's like the	プログラムによって売り払っていたミームコインも話題になった。 まるで クレイジーなゲームみたいだ。 それは、
53:56	secondary like derivative liquidity of of games that people are playing.	人々がプレイしているゲームの二次的な、いわば派生的な流動性のようなものです。
54:00	Turning major like high cap stocks into like penny stock volume. It's it's it's	大型株のような高時価総額株を、ペニーストックのような出来高に変えてしまう 。 それは、それは、それは
54:05	insane. >> I love the solutions people go to to get	狂気だ。 私は、 人々がばかげた
54:08	around ridiculous legal restrictions. Um law moves slowly, governments move	法的規制を回避するために編み出す解決策が大好きです。 法律はゆっくりと動くし、政府の動きはさらに
54:14	slower and people are smart. >> Yeah. Yeah. The regulatory arbitrage is	遅い。そして人々は賢い。 うん。 うん。 規制裁定取引は
54:18	always going to be there. That's why I was like, you know, oh, are we going to	常に存在するだろう。 だから私は、「 ああ、私たちは将来的に完全に中央集権的な
54:20	go to p pure centralized chains over time? I think in some category, but I	チェーンに移行していくのだろうか ？」と思ったんです。 あるカテゴリーではそうだと思いますが、
54:25	mean even with like the NFT standard that they're using, they're like, "Okay,	彼らが使用しているNFT規格でさえ、「
54:27	well, you have to do KYC. You have to get your wallet to hold certain	KYC（本人確認）を行う必要があります。 ウォレットに特定の
54:30	securities." Well, now they're wrapping it in this uh wallet uh EIP where it's	証券を保管する必要があります」という感じです。 ええと、今は それをこのウォレット、EIPで包んでいて、その
54:35	like that can hold tokens underneath. So, they're selling the NFTs with the	下にトークンを保管できるようなものです。 つまり、彼らはKYC（本人確認）を受けてい
54:38	tokens embedded into people that aren't um gone through KYC. All right, let's go	ない人々にトークンが埋め込まれたNFTを販売しているのです 。 それでは、
54:42	through a couple other projects. Um back to the Draper Orion accelerator, uh	他のプロジェクトもいくつか見ていきましょう。 えっと、 ドレイパー・オリオン加速器の話に戻りますが、あれは
54:46	which was really cool. Shout out to Esco. Got to meet him in person. A	本当にすごかったですね。 エスコに感謝！ 彼に直接会うことができた。
54:49	really cool guy. He's working on uh better web 3. This reminds me very much	本当に素敵な人だった。 彼は、より優れた Web 3の開発に取り組んでいます。これは、
54:53	of like a galaxy or layer three type of like implementation. Um, you know,	ギャラクシーやレイヤー3のような 実装を彷彿とさせます。 えっと、
54:58	making it super easy like earn.com experience. Hey, do this task, do this,	earn.com のような体験をすごく簡単にできるようにしたいんです 。 ねえ、このタスクをやって、これをやって、
55:04	do this bounty, uh, earn a little bit of crypto, learn about this project. And I	この懸賞金をやって、ちょっと 暗号通貨を稼いで、このプロジェクトについて学んで。 そして、それは
55:08	thought that was really cool. Uh, ChatterPay was also very cool. They were	本当に素晴らしいと思った。 ええと、 ChatterPayもすごく良かったですね。 それは、
55:11	uh a WhatsApp wallet. Uh, and then I saw uh one of the judges uh um from the	WhatsAppウォレットでした。 えーと、それから 審査員の1人が
55:17	Cardano Foundation, he downloaded it, they sent him, and he got like $3 ADA.	カルダノ財団からダウンロードして、送られてきたものを受け取ったのを見たんだけど、 3ドルくらいのADAをもらったんだ。
55:21	So like it's live right now. Chatterpay is like able to send ADA back and forth	つまり、今まさにライブ配信されているということです。 Chatterpayは、
55:26	through WhatsApp. So you get an embedded wallet right in WhatsApp and then you	WhatsAppを介してADAを送受信できる機能のようなものです。 つまり、 WhatsApp に組み込みウォレットが備わり、
55:30	get a number attach your wallet and now you're tra you're sending people don't	ウォレットに紐付けられた番号が発行され、送金できるようになります。送金先は、送金
55:33	exactly know the on-ramps and off-ramps of how to get there and get you know but	方法や送金先が正確にはわからないかもしれませんが、
55:36	once you have a wallet address obviously you can onboard um there you know being	ウォレット アドレスを取得すれば、当然、
55:40	able to put in other tokens understanding what's in your wallet.	他のトークンを入金したり、 ウォレットの中身を理解したりすることができます。
55:43	Obviously there's a public good that needs to mean understanding like okay	もちろん、公共の利益とは、例えば「
55:45	what are all the tokens in my wallet? Are there going to be aird drops? So	私のウォレットに入っているトークンは全部何だろう？」といったことを理解することである必要がある。 エアドロップは実施されますか？ それは
55:48	that was really cool. Um, a lot of action there. Gravity Decks. I I think	本当に素晴らしかった。 ええと、かなり 動きがありましたね。 グラビティデッキ。 そこへ
55:51	we should really like double click into there. Uh, they have it seems like one	ダブルクリックして入ってみるべきだと思う 。 えっと、あれって
55:55	of those um, single-sided AMMs, right? Uh, with like better they the claim is	、片面式のAMMみたいなやつですよね？ ええと、彼らの主張はより良いので、
56:00	and so I really want to double click into this one because and potentially	私は本当にこれをダブルクリックして、彼らを出演させたり、
56:04	get them on or at least interview them. Their claim is that they have better	少なくともインタビューしたりしたいと思っています。 彼らの主張は、カルダノ上の
56:07	pricing for for Bitcoin on on uh, Cardano and they can get the best price,	ビットコインの価格設定が優れており、 最良の価格を提供できるというものだが、
56:12	but it felt like a single-sided AMM. I really want to understand the mechanics	それは片側的なAMMのように感じられた。
56:16	of what they're doing that. Um, and then Nick, uh, he had Lava. So, a liquid	彼らが一体何をしているのか、その仕組みを本当に理解したいんです。 えっと、それから ニックは、えっと、溶岩を持っていました。 だから、
56:20	staking token throughout DeFi is is like a no-brainer to me. I mean, that that to	DeFi全体における流動性の高いステーキングトークンは、 私にとっては当然のことのように思える。 つまり、
56:25	me is like being able to Now, there is a weird mechanic cuz right now, if you	私にとってそれは、今、 奇妙な仕組みがあるということです。なぜなら、
56:29	hold the ADA in your app, that's some of the fees that you generate for having a	アプリでADAを保有している場合、それは
56:33	a D app and a DAP on Cardono. You get some of the staking fees. However, the	CardonoでDアプリとDAPを保有することで発生する手数料の一部だからです。 ステーキング手数料の一部を受け取ることができます。 しかし、ユーザーはステーキング
56:37	user would like more likely prefer for them to get the staking fees than to	-
56:42	push the staking fees to the DAP. So, there's kind of like this weird	手数料をDAPに送金するよりも、ステーキング手数料を受け取ることを好む可能性が高い。 つまり、ちょっと変わった
56:44	mechanic. I mean, it's not it's a little bit zero sum, so the DAPs are going to	仕組みがあるんです。 つまり、それは ゼロサムゲームではないので、DAPの
56:48	make less money, but the user will have like a liquid staking token, which will	収益は減少するでしょうが、ユーザーは 流動性の高いステーキングトークンのようなものを持つことができ、それははるかに
56:52	make a lot more sense. Um, there was an event app called E Envent. Uh, they did	理にかなっています。 えっと、 E Enventっていうイベントアプリがあったんです。 えーと、
56:57	the rare EVO uh and River Arc, which felt a little bit like a pure.xyz XYZ	珍しいEVOとRiver Arcをやってくれました。それは ちょっとpure.xyz XYZみたいでした。それから、
57:02	and um got to meet Pete uh from uh like Astro Boy guy for he's doing web3	アストロボーイのピートに会えました。彼はweb3の
57:07	bounties so like security audits and bounties and kind of like Immunifi or uh	バウンティ、つまりセキュリティ監査や バウンティ、Immunifiや
57:12	Quest which was really cool. I Pete the the that Pete's energy in person is just	Questみたいなことをやっていて、すごくクールでした。 ピートの実際のエネルギーは、
57:17	as good on camera, right? So he is just like I love that dude. Like it's like	カメラ越しでも同じように素晴らしいと思いませんか？ だから彼は「あの人 大好き」って感じなんだ。
57:21	good energy, good vibes. Um we we'll figure out how to to work with him.	いいエネルギー、いい雰囲気って感じ。 ええと、 彼とどう協力していくか考えます。
57:25	Cool. All right. So um that's a highle wrap-up. I mean there's uh we're going	いいね。 よし。 というわけで、以上がまとめです 。 つまり、
57:30	through the operating group for the first infrastructure audit. We got to do	最初のインフラ監査のために運用グループを通して作業を進めているところです。
57:34	internal 77 pages. Maybe we do like a like a fivepage thing and then if you	内部文書を77ページ作成する必要がありました。 5ページくらいのものを作って、もしあなたが
57:38	want to like double click into like all 77 pages, we got to wrap that up and um	ダブルクリックして 77ページ全部を見たい場合は、それをまとめ、
57:43	drive uh more transparency somebody requested. So this is the first step in	誰かが 要求したように透明性を高める必要があります。 これは、
57:48	driving more transparency of what we're doing. And um honestly, we're pretty	我々の活動の透明性を高めるための第一歩です 。 ええと、正直言って、私たちはかなり
57:52	reachable. >> Big news is we're going to open up RFPs	連絡が取りやすいですよ。 大きなニュースですが、助成金の申請受付を、
57:54	for grants um as soon as this afternoon or tomorrow. Um so if you have a	今日の午後 か明日にも開始する予定です。 えっと、もしプロジェクトをお持ちでしたら
58:00	project, please like make sure you're on our radar when we've probably talked to	、弊社が
58:03	you already, but to fill out an RFP. Um let us come talk to you and let's uh see	既にお話している可能性はありますが、RFPにご記入いただくことで、弊社のレーダーにご登録いただけるようにしてください。 ええと、まずは お話させてください。そして、どのように関わっていただけるか見ていきましょう
58:08	how you can get involved. Maybe we can cut a grant, maybe we can't. Either way,	。 補助金を削減できるかもしれないし 、できないかもしれない。 どちらにしても、あなたにも
58:11	we want you involved. Um we want your tokens put to work. We want you guys	参加していただきたいと思っています。 ええと、私たちはあなたの トークンを有効活用してもらいたいのです。 私たちは、皆さんが
58:14	integrated and up-to-date scooper um and vault standards um and SIP 1113	統合され最新のスクーパーと ボルトの標準規格とSIP 1113と
58:19	compatible and just in the no and the flow. Uh we're going to set up more	互換性があり、フローがスムーズであることを望んでいます 。 ええと、もっと
58:23	regular builder calls as well so the builders have places to go to each other	定期的な建設業者向けの電話会議も設定するつもりです。そうすれば、 建設業者同士が集まって、
58:26	and to work on this kind of stuff together because too many things are	こういったことに 一緒に取り組める場ができます。というのも、まとまりがないために、多くのものがバラバラの
58:29	built in different directions because there's no cohesion and we're just going	方向に建設されているからです。 私たちがやって来て、
58:32	to come in and throw glue on everything and say, "Hey, we're all on one team	すべてを接着剤でつなぎ合わせて、 「さあ、みんなで一つのチームだ
58:35	now." >> Yeah. And I I'll dox some, you know,	」と言うつもりです。 うん。 そして、私はいくつかのプライベートな
58:38	private conversations kind of like the framework of thinking um for public like	会話を公開します。例えば、 公共の場での考え方の枠組みとして、
58:43	if you have a project that for every dollar of like grants or incentives can	助成金や奨励金1ドルごとに
